Meter_ID,Datetime,Time,Day,Random for Hour,Day Scaling,Distance from 3PM,Scale to 1 if past 6 hours,Cos Scaled,Meter Scaling,Production Raw,Production (KW),Production (KWH),Solar Irradiance
3,1/9/2021 10:30,1/0/1900 10:30,1/9/2021,0.94,0.75,0.187500002,1,0,8,0,0,0,0
3,1/9/2021 10:45,1/0/1900 10:45,1/9/2021,0.98,0.75,0.177083335,1,0,8,0,0,0,0
3,1/9/2021 11:00,1/0/1900 11:00,1/9/2021,0.92,0.75,0.166666669,1,0,8,0,0,0,0
3,1/9/2021 11:15,1/0/1900 11:15,1/9/2021,1.04,0.75,0.156250002,1,0,8,0,0,0,0
3,1/9/2021 11:30,1/0/1900 11:30,1/9/2021,0.93,0.75,0.145833335,0.933333346,0.010926196,8,0.060968171,0.060968171,0.015242043,0.008194647
3,1/9/2021 11:45,1/0/1900 11:45,1/9/2021,0.95,0.75,0.135416669,0.866666679,0.043227263,8,0.2463954,0.2463954,0.06159885,0.032420447
3,1/9/2021 12:00,1/0/1900 12:00,1/9/2021,0.95,0.75,0.125000002,0.800000013,0.095491491,8,0.544301499,0.544301499,0.136075375,0.071618618
3,1/9/2021 12:15,1/0/1900 12:15,1/9/2021,1.07,0.75,0.114583335,0.733333346,0.165434682,8,1.062090659,1.062090659,0.265522665,0.124076012
3,1/9/2021 12:30,1/0/1900 12:30,1/9/2021,0.96,0.75,0.104166669,0.666666679,0.249999983,8,1.439999901,1.439999901,0.359999975,0.187499987
3,1/9/2021 12:45,1/0/1900 12:45,1/9/2021,1.03,0.75,0.093750002,0.600000013,0.345491484,8,2.13513737,2.13513737,0.533784343,0.259118613
3,1/9/2021 13:00,1/0/1900 13:00,1/9/2021,0.96,0.75,0.083333335,0.533333346,0.447735748,8,2.578957911,2.578957911,0.644739478,0.335801811
3,1/9/2021 13:15,1/0/1900 13:15,1/9/2021,1.06,0.75,0.072916669,0.466666679,0.552264212,8,3.512400387,3.512400387,0.878100097,0.414198159
3,1/9/2021 13:30,1/0/1900 13:30,1/9/2021,1.06,0.75,0.062500002,0.400000013,0.654508478,8,4.162673921,4.162673921,1.04066848,0.490881359
3,1/9/2021 13:45,1/0/1900 13:45,1/9/2021,0.9,0.75,0.052083335,0.333333346,0.749999983,8,4.049999906,4.049999906,1.012499977,0.562499987
3,1/9/2021 14:00,1/0/1900 14:00,1/9/2021,0.92,0.75,0.041666669,0.266666679,0.834565288,8,4.606800391,4.606800391,1.151700098,0.625923966
3,1/9/2021 14:15,1/0/1900 14:15,1/9/2021,1.1,0.75,0.031250002,0.200000013,0.904508485,8,5.969756003,5.969756003,1.492439001,0.678381364
3,1/9/2021 14:30,1/0/1900 14:30,1/9/2021,0.94,0.75,0.020833335,0.133333346,0.956772721,8,5.396198144,5.396198144,1.349049536,0.71757954
3,1/9/2021 14:45,1/0/1900 14:45,1/9/2021,0.93,0.75,0.010416669,0.06666668,0.989073796,8,5.519031783,5.519031783,1.379757946,0.741805347
3,1/9/2021 15:00,1/0/1900 15:00,1/9/2021,0.94,0.75,2.00816E-09,1.28523E-08,1,8,5.64,5.64,1.41,0.75
3,1/9/2021 15:15,1/0/1900 15:15,1/9/2021,0.96,0.75,0.010416665,0.066666654,0.989073805,8,5.697065114,5.697065114,1.424266279,0.741805353
3,1/9/2021 15:30,1/0/1900 15:30,1/9/2021,0.91,0.75,0.020833331,0.13333332,0.956772737,8,5.223979144,5.223979144,1.305994786,0.717579553
3,1/9/2021 15:45,1/0/1900 15:45,1/9/2021,1,0.75,0.031249998,0.199999987,0.904508509,8,5.427051055,5.427051055,1.356762764,0.678381382
3,1/9/2021 16:00,1/0/1900 16:00,1/9/2021,1.08,0.75,0.041666665,0.266666654,0.834565318,8,5.407983262,5.407983262,1.351995816,0.625923989
3,1/9/2021 16:15,1/0/1900 16:15,1/9/2021,1.1,0.75,0.052083331,0.33333332,0.750000018,8,4.950000116,4.950000116,1.237500029,0.562500013
3,1/9/2021 16:30,1/0/1900 16:30,1/9/2021,0.95,0.75,0.062499998,0.399999987,0.654508517,8,3.730698544,3.730698544,0.932674636,0.490881387
3,1/9/2021 16:45,1/0/1900 16:45,1/9/2021,1.1,0.75,0.072916665,0.466666654,0.552264252,8,3.644944062,3.644944062,0.911236016,0.414198189
3,1/9/2021 17:00,1/0/1900 17:00,1/9/2021,0.96,0.75,0.083333331,0.53333332,0.447735789,8,2.578958143,2.578958143,0.644739536,0.335801841
3,1/9/2021 17:15,1/0/1900 17:15,1/9/2021,0.92,0.75,0.093749998,0.599999987,0.345491522,8,1.907113203,1.907113203,0.476778301,0.259118642
3,1/9/2021 17:30,1/0/1900 17:30,1/9/2021,1.02,0.75,0.104166665,0.666666654,0.250000018,8,1.530000108,1.530000108,0.382500027,0.187500013
3,1/9/2021 17:45,1/0/1900 17:45,1/9/2021,1.09,0.75,0.114583331,0.73333332,0.165434712,8,1.081943017,1.081943017,0.270485754,0.124076034
3,1/9/2021 18:00,1/0/1900 18:00,1/9/2021,1,0.75,0.124999998,0.799999987,0.095491515,8,0.572949089,0.572949089,0.143237272,0.071618636
3,1/9/2021 18:15,1/0/1900 18:15,1/9/2021,1.07,0.75,0.135416665,0.866666654,0.04322728,8,0.277519135,0.277519135,0.069379784,0.03242046
3,1/9/2021 18:30,1/0/1900 18:30,1/9/2021,1.09,0.75,0.145833331,0.93333332,0.010926204,8,0.071457374,0.071457374,0.017864343,0.008194653
3,1/9/2021 18:45,1/0/1900 18:45,1/9/2021,0.94,0.75,0.156249998,0.999999987,4.44089E-16,8,2.50466E-15,2.50466E-15,6.26166E-16,3.33067E-16
3,1/9/2021 19:00,1/0/1900 19:00,1/9/2021,0.92,0.75,0.166666665,1,0,8,0,0,0,0
3,1/9/2021 19:15,1/0/1900 19:15,1/9/2021,0.92,0.75,0.177083331,1,0,8,0,0,0,0
3,1/9/2021 19:30,1/0/1900 19:30,1/9/2021,0.92,0.75,0.187499998,1,0,8,0,0,0,0
3,1/9/2021 19:45,1/0/1900 19:45,1/9/2021,0.95,0.75,0.197916665,1,0,8,0,0,0,0
3,1/9/2021 20:00,1/0/1900 20:00,1/9/2021,1.04,0.75,0.208333331,1,0,8,0,0,0,0
3,1/9/2021 20:15,1/0/1900 20:15,1/9/2021,1.06,0.75,0.218749998,1,0,8,0,0,0,0
3,1/9/2021 20:30,1/0/1900 20:30,1/9/2021,1.03,0.75,0.229166665,1,0,8,0,0,0,0
3,1/9/2021 20:45,1/0/1900 20:45,1/9/2021,1.1,0.75,0.239583331,1,0,8,0,0,0,0
3,1/9/2021 21:00,1/0/1900 21:00,1/9/2021,1.08,0.75,0.249999998,1,0,8,0,0,0,0
3,1/9/2021 21:15,1/0/1900 21:15,1/9/2021,0.99,0.75,0.260416665,1,0,8,0,0,0,0
3,1/9/2021 21:30,1/0/1900 21:30,1/9/2021,1.03,0.75,0.270833331,1,0,8,0,0,0,0
3,1/9/2021 21:45,1/0/1900 21:45,1/9/2021,0.97,0.75,0.281249998,1,0,8,0,0,0,0
3,1/9/2021 22:00,1/0/1900 22:00,1/9/2021,0.96,0.75,0.291666665,1,0,8,0,0,0,0
3,1/9/2021 22:15,1/0/1900 22:15,1/9/2021,0.92,0.75,0.302083331,1,0,8,0,0,0,0
3,1/9/2021 22:30,1/0/1900 22:30,1/9/2021,0.94,0.75,0.312499998,1,0,8,0,0,0,0
3,1/9/2021 22:45,1/0/1900 22:45,1/9/2021,1.05,0.75,0.322916665,1,0,8,0,0,0,0
3,1/9/2021 23:00,1/0/1900 23:00,1/9/2021,0.9,0.75,0.333333331,1,0,8,0,0,0,0
3,1/9/2021 23:15,1/0/1900 23:15,1/9/2021,0.96,0.75,0.343749998,1,0,8,0,0,0,0
3,1/9/2021 23:30,1/0/1900 23:30,1/9/2021,1.02,0.75,0.354166665,1,0,8,0,0,0,0
3,1/9/2021 23:45,1/0/1900 23:45,1/9/2021,0.96,0.75,0.364583331,1,0,8,0,0,0,0
3,1/10/2021 0:00,1/1/1900 0:00,1/9/2021,0.98,0.53,0.374999998,1,0,8,0,0,0,0
3,1/10/2021 0:15,1/0/1900 0:15,1/10/2021,1.05,0.53,0.614583335,1,0,8,0,0,0,0
3,1/10/2021 0:30,1/0/1900 0:30,1/10/2021,0.96,0.53,0.604166669,1,0,8,0,0,0,0
3,1/10/2021 0:45,1/0/1900 0:45,1/10/2021,1.03,0.53,0.593750002,1,0,8,0,0,0,0
3,1/10/2021 1:00,1/0/1900 1:00,1/10/2021,1.01,0.53,0.583333335,1,0,8,0,0,0,0
3,1/10/2021 1:15,1/0/1900 1:15,1/10/2021,1.05,0.53,0.572916669,1,0,8,0,0,0,0
3,1/10/2021 1:30,1/0/1900 1:30,1/10/2021,1.04,0.53,0.562500002,1,0,8,0,0,0,0
3,1/10/2021 1:45,1/0/1900 1:45,1/10/2021,0.93,0.53,0.552083335,1,0,8,0,0,0,0
3,1/10/2021 2:00,1/0/1900 2:00,1/10/2021,1.08,0.53,0.541666669,1,0,8,0,0,0,0
3,1/10/2021 2:15,1/0/1900 2:15,1/10/2021,1.04,0.53,0.531250002,1,0,8,0,0,0,0
3,1/10/2021 2:30,1/0/1900 2:30,1/10/2021,0.97,0.53,0.520833335,1,0,8,0,0,0,0
3,1/10/2021 2:45,1/0/1900 2:45,1/10/2021,1,0.53,0.510416669,1,0,8,0,0,0,0
3,1/10/2021 3:00,1/0/1900 3:00,1/10/2021,0.98,0.53,0.500000002,1,0,8,0,0,0,0
3,1/10/2021 3:15,1/0/1900 3:15,1/10/2021,1.04,0.53,0.489583335,1,0,8,0,0,0,0
3,1/10/2021 3:30,1/0/1900 3:30,1/10/2021,1.1,0.53,0.479166669,1,0,8,0,0,0,0
3,1/10/2021 3:45,1/0/1900 3:45,1/10/2021,1.09,0.53,0.468750002,1,0,8,0,0,0,0
3,1/10/2021 4:00,1/0/1900 4:00,1/10/2021,1.09,0.53,0.458333335,1,0,8,0,0,0,0
3,1/10/2021 4:15,1/0/1900 4:15,1/10/2021,1.06,0.53,0.447916669,1,0,8,0,0,0,0
3,1/10/2021 4:30,1/0/1900 4:30,1/10/2021,1.1,0.53,0.437500002,1,0,8,0,0,0,0
3,1/10/2021 4:45,1/0/1900 4:45,1/10/2021,1.04,0.53,0.427083335,1,0,8,0,0,0,0
3,1/10/2021 5:00,1/0/1900 5:00,1/10/2021,0.95,0.53,0.416666669,1,0,8,0,0,0,0
3,1/10/2021 5:15,1/0/1900 5:15,1/10/2021,0.98,0.53,0.406250002,1,0,8,0,0,0,0
3,1/10/2021 5:30,1/0/1900 5:30,1/10/2021,1.09,0.53,0.395833335,1,0,8,0,0,0,0
3,1/10/2021 5:45,1/0/1900 5:45,1/10/2021,1.05,0.53,0.385416669,1,0,8,0,0,0,0
3,1/10/2021 6:00,1/0/1900 6:00,1/10/2021,1.06,0.53,0.375000002,1,0,8,0,0,0,0
3,1/10/2021 6:15,1/0/1900 6:15,1/10/2021,1.04,0.53,0.364583335,1,0,8,0,0,0,0
3,1/10/2021 6:30,1/0/1900 6:30,1/10/2021,0.91,0.53,0.354166669,1,0,8,0,0,0,0
3,1/10/2021 6:45,1/0/1900 6:45,1/10/2021,0.99,0.53,0.343750002,1,0,8,0,0,0,0
3,1/10/2021 7:00,1/0/1900 7:00,1/10/2021,1.06,0.53,0.333333335,1,0,8,0,0,0,0
3,1/10/2021 7:15,1/0/1900 7:15,1/10/2021,1.02,0.53,0.322916669,1,0,8,0,0,0,0
3,1/10/2021 7:30,1/0/1900 7:30,1/10/2021,0.98,0.53,0.312500002,1,0,8,0,0,0,0
3,1/10/2021 7:45,1/0/1900 7:45,1/10/2021,1.02,0.53,0.302083336,1,0,8,0,0,0,0
3,1/10/2021 8:00,1/0/1900 8:00,1/10/2021,0.97,0.53,0.291666669,1,0,8,0,0,0,0
3,1/10/2021 8:15,1/0/1900 8:15,1/10/2021,0.91,0.53,0.281250002,1,0,8,0,0,0,0
3,1/10/2021 8:30,1/0/1900 8:30,1/10/2021,1.09,0.53,0.270833336,1,0,8,0,0,0,0
3,1/10/2021 8:45,1/0/1900 8:45,1/10/2021,0.94,0.53,0.260416669,1,0,8,0,0,0,0
3,1/10/2021 9:00,1/0/1900 9:00,1/10/2021,1.03,0.53,0.250000002,1,0,8,0,0,0,0
3,1/10/2021 9:15,1/0/1900 9:15,1/10/2021,1.04,0.53,0.239583336,1,0,8,0,0,0,0
3,1/10/2021 9:30,1/0/1900 9:30,1/10/2021,0.92,0.53,0.229166669,1,0,8,0,0,0,0
3,1/10/2021 9:45,1/0/1900 9:45,1/10/2021,0.99,0.53,0.218750002,1,0,8,0,0,0,0
3,1/10/2021 10:00,1/0/1900 10:00,1/10/2021,1.03,0.53,0.208333336,1,0,8,0,0,0,0
3,1/10/2021 10:15,1/0/1900 10:15,1/10/2021,1.08,0.53,0.197916669,1,0,8,0,0,0,0
3,1/10/2021 10:30,1/0/1900 10:30,1/10/2021,0.96,0.53,0.187500002,1,0,8,0,0,0,0
3,1/10/2021 10:45,1/0/1900 10:45,1/10/2021,0.94,0.53,0.177083336,1,0,8,0,0,0,0
3,1/10/2021 11:00,1/0/1900 11:00,1/10/2021,1.08,0.53,0.166666669,1,0,8,0,0,0,0
3,1/10/2021 11:15,1/0/1900 11:15,1/10/2021,1.06,0.53,0.156250002,1,0,8,0,0,0,0
3,1/10/2021 11:30,1/0/1900 11:30,1/10/2021,0.97,0.53,0.145833336,0.933333347,0.010926195,8,0.044937255,0.044937255,0.011234314,0.005790883
3,1/10/2021 11:45,1/0/1900 11:45,1/10/2021,0.91,0.53,0.135416669,0.866666681,0.043227262,8,0.166788068,0.166788068,0.041697017,0.022910449
3,1/10/2021 12:00,1/0/1900 12:00,1/10/2021,1,0.53,0.125000002,0.800000014,0.09549149,8,0.404883917,0.404883917,0.101220979,0.05061049
3,1/10/2021 12:15,1/0/1900 12:15,1/10/2021,0.99,0.53,0.114583336,0.733333348,0.16543468,8,0.694428614,0.694428614,0.173607153,0.087680381
3,1/10/2021 12:30,1/0/1900 12:30,1/10/2021,0.94,0.53,0.104166669,0.666666681,0.249999981,8,0.996399923,0.996399923,0.249099981,0.13249999
3,1/10/2021 12:45,1/0/1900 12:45,1/10/2021,1.08,0.53,0.093750002,0.600000014,0.345491482,8,1.582074593,1.582074593,0.395518648,0.183110485
3,1/10/2021 13:00,1/0/1900 13:00,1/10/2021,0.97,0.53,0.083333336,0.533333348,0.447735746,8,1.841447577,1.841447577,0.460361894,0.237299945
3,1/10/2021 13:15,1/0/1900 13:15,1/10/2021,0.93,0.53,0.072916669,0.466666681,0.552264209,8,2.17768823,2.17768823,0.544422058,0.292700031
3,1/10/2021 13:30,1/0/1900 13:30,1/10/2021,1.01,0.53,0.062500002,0.400000014,0.654508476,8,2.802867097,2.802867097,0.700716774,0.346889492
3,1/10/2021 13:45,1/0/1900 13:45,1/10/2021,1.04,0.53,0.052083336,0.333333348,0.749999981,8,3.307199914,3.307199914,0.826799979,0.39749999
3,1/10/2021 14:00,1/0/1900 14:00,1/10/2021,1.02,0.53,0.041666669,0.266666681,0.834565287,8,3.609327951,3.609327951,0.902331988,0.442319602
3,1/10/2021 14:15,1/0/1900 14:15,1/10/2021,0.94,0.53,0.031250002,0.200000014,0.904508484,8,3.605009014,3.605009014,0.901252253,0.479389497
3,1/10/2021 14:30,1/0/1900 14:30,1/10/2021,1.09,0.53,0.020833336,0.133333348,0.95677272,8,4.421820801,4.421820801,1.1054552,0.507089541
3,1/10/2021 14:45,1/0/1900 14:45,1/10/2021,0.99,0.53,0.010416669,0.066666681,0.989073796,8,4.151736165,4.151736165,1.037934041,0.524209112
3,1/10/2021 15:00,1/0/1900 15:00,1/10/2021,1.03,0.53,2.24099E-09,1.43424E-08,1,8,4.3672,4.3672,1.0918,0.53
3,1/10/2021 15:15,1/0/1900 15:15,1/10/2021,1.02,0.53,0.010416664,0.066666652,0.989073805,8,4.277546392,4.277546392,1.069386598,0.524209117
3,1/10/2021 15:30,1/0/1900 15:30,1/10/2021,1.04,0.53,0.020833331,0.133333319,0.956772738,8,4.218985066,4.218985066,1.054746266,0.507089551
3,1/10/2021 15:45,1/0/1900 15:45,1/10/2021,0.96,0.53,0.031249998,0.199999986,0.90450851,8,3.681711441,3.681711441,0.92042786,0.479389511
3,1/10/2021 16:00,1/0/1900 16:00,1/10/2021,0.99,0.53,0.041666664,0.266666652,0.83456532,8,3.503171387,3.503171387,0.875792847,0.44231962
3,1/10/2021 16:15,1/0/1900 16:15,1/10/2021,0.98,0.53,0.052083331,0.333333319,0.75000002,8,3.116400082,3.116400082,0.77910002,0.39750001
3,1/10/2021 16:30,1/0/1900 16:30,1/10/2021,0.92,0.53,0.062499998,0.399999986,0.654508519,8,2.55310683,2.55310683,0.638276707,0.346889515
3,1/10/2021 16:45,1/0/1900 16:45,1/10/2021,1,0.53,0.072916664,0.466666652,0.552264254,8,2.341600438,2.341600438,0.585400109,0.292700055
3,1/10/2021 17:00,1/0/1900 17:00,1/10/2021,0.94,0.53,0.083333331,0.533333319,0.447735791,8,1.784495768,1.784495768,0.446123942,0.237299969
3,1/10/2021 17:15,1/0/1900 17:15,1/10/2021,1.1,0.53,0.093749998,0.599999986,0.345491524,8,1.61137247,1.61137247,0.402843118,0.183110508
3,1/10/2021 17:30,1/0/1900 17:30,1/10/2021,1,0.53,0.104166664,0.666666652,0.25000002,8,1.060000084,1.060000084,0.265000021,0.13250001
3,1/10/2021 17:45,1/0/1900 17:45,1/10/2021,1.05,0.53,0.114583331,0.733333319,0.165434714,8,0.736515346,0.736515346,0.184128836,0.087680398
3,1/10/2021 18:00,1/0/1900 18:00,1/10/2021,1.1,0.53,0.124999998,0.799999985,0.095491516,8,0.445372432,0.445372432,0.111343108,0.050610504
3,1/10/2021 18:15,1/0/1900 18:15,1/10/2021,0.92,0.53,0.135416664,0.866666652,0.04322728,8,0.168620976,0.168620976,0.042155244,0.022910459
3,1/10/2021 18:30,1/0/1900 18:30,1/10/2021,0.98,0.53,0.145833331,0.933333319,0.010926204,8,0.045400564,0.045400564,0.011350141,0.005790888
3,1/10/2021 18:45,1/0/1900 18:45,1/10/2021,1.08,0.53,0.156249998,0.999999985,4.996E-16,8,2.28777E-15,2.28777E-15,5.71942E-16,2.64788E-16
3,1/10/2021 19:00,1/0/1900 19:00,1/10/2021,1.02,0.53,0.166666664,1,0,8,0,0,0,0
3,1/10/2021 19:15,1/0/1900 19:15,1/10/2021,1.06,0.53,0.177083331,1,0,8,0,0,0,0
3,1/10/2021 19:30,1/0/1900 19:30,1/10/2021,1.03,0.53,0.187499998,1,0,8,0,0,0,0
3,1/10/2021 19:45,1/0/1900 19:45,1/10/2021,0.97,0.53,0.197916664,1,0,8,0,0,0,0
3,1/10/2021 20:00,1/0/1900 20:00,1/10/2021,1.09,0.53,0.208333331,1,0,8,0,0,0,0
3,1/10/2021 20:15,1/0/1900 20:15,1/10/2021,0.97,0.53,0.218749998,1,0,8,0,0,0,0
3,1/10/2021 20:30,1/0/1900 20:30,1/10/2021,1.07,0.53,0.229166664,1,0,8,0,0,0,0
3,1/10/2021 20:45,1/0/1900 20:45,1/10/2021,0.92,0.53,0.239583331,1,0,8,0,0,0,0
3,1/10/2021 21:00,1/0/1900 21:00,1/10/2021,0.91,0.53,0.249999998,1,0,8,0,0,0,0
3,1/10/2021 21:15,1/0/1900 21:15,1/10/2021,0.97,0.53,0.260416664,1,0,8,0,0,0,0
3,1/10/2021 21:30,1/0/1900 21:30,1/10/2021,1,0.53,0.270833331,1,0,8,0,0,0,0
3,1/10/2021 21:45,1/0/1900 21:45,1/10/2021,1.05,0.53,0.281249998,1,0,8,0,0,0,0
3,1/10/2021 22:00,1/0/1900 22:00,1/10/2021,0.98,0.53,0.291666664,1,0,8,0,0,0,0
3,1/10/2021 22:15,1/0/1900 22:15,1/10/2021,1.06,0.53,0.302083331,1,0,8,0,0,0,0
3,1/10/2021 22:30,1/0/1900 22:30,1/10/2021,0.93,0.53,0.312499998,1,0,8,0,0,0,0
3,1/10/2021 22:45,1/0/1900 22:45,1/10/2021,1.05,0.53,0.322916664,1,0,8,0,0,0,0
3,1/10/2021 23:00,1/0/1900 23:00,1/10/2021,1.02,0.53,0.333333331,1,0,8,0,0,0,0
3,1/10/2021 23:15,1/0/1900 23:15,1/10/2021,1.1,0.53,0.343749998,1,0,8,0,0,0,0
3,1/10/2021 23:30,1/0/1900 23:30,1/10/2021,1,0.53,0.354166664,1,0,8,0,0,0,0
3,1/10/2021 23:45,1/0/1900 23:45,1/10/2021,1.02,0.53,0.364583331,1,0,8,0,0,0,0
3,1/11/2021 0:00,1/1/1900 0:00,1/10/2021,0.9,0.23,0.374999998,1,0,8,0,0,0,0
3,1/11/2021 0:15,1/0/1900 0:15,1/11/2021,1.04,0.23,0.614583336,1,0,8,0,0,0,0
3,1/11/2021 0:30,1/0/1900 0:30,1/11/2021,0.97,0.23,0.604166669,1,0,8,0,0,0,0
3,1/11/2021 0:45,1/0/1900 0:45,1/11/2021,0.97,0.23,0.593750002,1,0,8,0,0,0,0
3,1/11/2021 1:00,1/0/1900 1:00,1/11/2021,1,0.23,0.583333336,1,0,8,0,0,0,0
3,1/11/2021 1:15,1/0/1900 1:15,1/11/2021,0.99,0.23,0.572916669,1,0,8,0,0,0,0
3,1/11/2021 1:30,1/0/1900 1:30,1/11/2021,0.99,0.23,0.562500002,1,0,8,0,0,0,0
3,1/11/2021 1:45,1/0/1900 1:45,1/11/2021,0.98,0.23,0.552083336,1,0,8,0,0,0,0
3,1/11/2021 2:00,1/0/1900 2:00,1/11/2021,1,0.23,0.541666669,1,0,8,0,0,0,0
3,1/11/2021 2:15,1/0/1900 2:15,1/11/2021,1.07,0.23,0.531250002,1,0,8,0,0,0,0
3,1/11/2021 2:30,1/0/1900 2:30,1/11/2021,1.01,0.23,0.520833336,1,0,8,0,0,0,0
3,1/11/2021 2:45,1/0/1900 2:45,1/11/2021,0.97,0.23,0.510416669,1,0,8,0,0,0,0
3,1/11/2021 3:00,1/0/1900 3:00,1/11/2021,1.07,0.23,0.500000002,1,0,8,0,0,0,0
3,1/11/2021 3:15,1/0/1900 3:15,1/11/2021,1.05,0.23,0.489583336,1,0,8,0,0,0,0
3,1/11/2021 3:30,1/0/1900 3:30,1/11/2021,0.97,0.23,0.479166669,1,0,8,0,0,0,0
3,1/11/2021 3:45,1/0/1900 3:45,1/11/2021,1.07,0.23,0.468750002,1,0,8,0,0,0,0
3,1/11/2021 4:00,1/0/1900 4:00,1/11/2021,0.92,0.23,0.458333336,1,0,8,0,0,0,0
3,1/11/2021 4:15,1/0/1900 4:15,1/11/2021,0.9,0.23,0.447916669,1,0,8,0,0,0,0
3,1/11/2021 4:30,1/0/1900 4:30,1/11/2021,0.92,0.23,0.437500002,1,0,8,0,0,0,0
3,1/11/2021 4:45,1/0/1900 4:45,1/11/2021,0.9,0.23,0.427083336,1,0,8,0,0,0,0
3,1/11/2021 5:00,1/0/1900 5:00,1/11/2021,0.94,0.23,0.416666669,1,0,8,0,0,0,0
3,1/11/2021 5:15,1/0/1900 5:15,1/11/2021,1.03,0.23,0.406250002,1,0,8,0,0,0,0
3,1/11/2021 5:30,1/0/1900 5:30,1/11/2021,1.07,0.23,0.395833336,1,0,8,0,0,0,0
3,1/11/2021 5:45,1/0/1900 5:45,1/11/2021,1.08,0.23,0.385416669,1,0,8,0,0,0,0
3,1/11/2021 6:00,1/0/1900 6:00,1/11/2021,0.96,0.23,0.375000002,1,0,8,0,0,0,0
3,1/11/2021 6:15,1/0/1900 6:15,1/11/2021,0.98,0.23,0.364583336,1,0,8,0,0,0,0
3,1/11/2021 6:30,1/0/1900 6:30,1/11/2021,1.07,0.23,0.354166669,1,0,8,0,0,0,0
3,1/11/2021 6:45,1/0/1900 6:45,1/11/2021,1.08,0.23,0.343750002,1,0,8,0,0,0,0
3,1/11/2021 7:00,1/0/1900 7:00,1/11/2021,1,0.23,0.333333336,1,0,8,0,0,0,0
3,1/11/2021 7:15,1/0/1900 7:15,1/11/2021,1.08,0.23,0.322916669,1,0,8,0,0,0,0
3,1/11/2021 7:30,1/0/1900 7:30,1/11/2021,0.97,0.23,0.312500002,1,0,8,0,0,0,0
3,1/11/2021 7:45,1/0/1900 7:45,1/11/2021,1.02,0.23,0.302083336,1,0,8,0,0,0,0
3,1/11/2021 8:00,1/0/1900 8:00,1/11/2021,1.03,0.23,0.291666669,1,0,8,0,0,0,0
3,1/11/2021 8:15,1/0/1900 8:15,1/11/2021,1.07,0.23,0.281250002,1,0,8,0,0,0,0
3,1/11/2021 8:30,1/0/1900 8:30,1/11/2021,0.94,0.23,0.270833336,1,0,8,0,0,0,0
3,1/11/2021 8:45,1/0/1900 8:45,1/11/2021,0.95,0.23,0.260416669,1,0,8,0,0,0,0
3,1/11/2021 9:00,1/0/1900 9:00,1/11/2021,1.05,0.23,0.250000002,1,0,8,0,0,0,0
3,1/11/2021 9:15,1/0/1900 9:15,1/11/2021,1.02,0.23,0.239583336,1,0,8,0,0,0,0
3,1/11/2021 9:30,1/0/1900 9:30,1/11/2021,1.08,0.23,0.229166669,1,0,8,0,0,0,0
3,1/11/2021 9:45,1/0/1900 9:45,1/11/2021,0.95,0.23,0.218750002,1,0,8,0,0,0,0
3,1/11/2021 10:00,1/0/1900 10:00,1/11/2021,1.02,0.23,0.208333336,1,0,8,0,0,0,0
3,1/11/2021 10:15,1/0/1900 10:15,1/11/2021,1.09,0.23,0.197916669,1,0,8,0,0,0,0
3,1/11/2021 10:30,1/0/1900 10:30,1/11/2021,0.91,0.23,0.187500002,1,0,8,0,0,0,0
3,1/11/2021 10:45,1/0/1900 10:45,1/11/2021,0.97,0.23,0.177083336,1,0,8,0,0,0,0
3,1/11/2021 11:00,1/0/1900 11:00,1/11/2021,1.02,0.23,0.166666669,1,0,8,0,0,0,0
3,1/11/2021 11:15,1/0/1900 11:15,1/11/2021,0.99,0.23,0.156250002,1,0,8,0,0,0,0
3,1/11/2021 11:30,1/0/1900 11:30,1/11/2021,1.05,0.23,0.145833336,0.933333349,0.010926195,8,0.021109408,0.021109408,0.005277352,0.002513025
3,1/11/2021 11:45,1/0/1900 11:45,1/11/2021,1,0.23,0.135416669,0.866666682,0.043227261,8,0.079538161,0.079538161,0.01988454,0.00994227
3,1/11/2021 12:00,1/0/1900 12:00,1/11/2021,0.94,0.23,0.125000002,0.800000016,0.095491488,8,0.165162078,0.165162078,0.04129052,0.021963042
3,1/11/2021 12:15,1/0/1900 12:15,1/11/2021,0.96,0.23,0.114583336,0.733333349,0.165434679,8,0.292223816,0.292223816,0.073055954,0.038049976
3,1/11/2021 12:30,1/0/1900 12:30,1/11/2021,0.98,0.23,0.104166669,0.666666682,0.249999979,8,0.450799962,0.450799962,0.11269999,0.057499995
3,1/11/2021 12:45,1/0/1900 12:45,1/11/2021,0.9,0.23,0.093750002,0.600000016,0.345491479,8,0.57213389,0.57213389,0.143033472,0.07946304
3,1/11/2021 13:00,1/0/1900 13:00,1/11/2021,1,0.23,0.083333336,0.533333349,0.447735744,8,0.823833769,0.823833769,0.205958442,0.102979221
3,1/11/2021 13:15,1/0/1900 13:15,1/11/2021,0.9,0.23,0.072916669,0.466666682,0.552264207,8,0.914549527,0.914549527,0.228637382,0.127020768
3,1/11/2021 13:30,1/0/1900 13:30,1/11/2021,0.97,0.23,0.062500002,0.400000016,0.654508474,8,1.168166724,1.168166724,0.292041681,0.150536949
3,1/11/2021 13:45,1/0/1900 13:45,1/11/2021,1.02,0.23,0.052083336,0.333333349,0.749999979,8,1.40759996,1.40759996,0.35189999,0.172499995
3,1/11/2021 14:00,1/0/1900 14:00,1/11/2021,0.9,0.23,0.041666669,0.266666682,0.834565285,8,1.382040112,1.382040112,0.345510028,0.191950015
